,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,color_num,clarity_num,cut_num,carat_range,table_range,color_range
21608,2256,0.59,Very Good,G,VVS1,61.5,55.0,159.22,0.6,269.86,4,2,3,4,5,N-CL
21609,579,0.33,Very Good,H,VS1,60.0,61.0,91.53,0.9,277.36,5,4,3,2,11,N-CL
21610,1072,0.4,Ideal,D,VS1,60.6,56.0,110.13,0.8,275.32,1,4,1,2,6,CL
21611,12157,1.59,Ideal,H,VS1,61.8,57.0,412.37,0.9,259.35,5,4,1,9,7,N-CL
21612,1113,0.57,Ideal,I,SI1,61.6,54.0,155.14,0.4,272.18,6,6,1,4,4,N-CL
21613,1925,0.51,Premium,G,VVS1,60.2,58.0,142.78,0.8,279.96,4,2,2,4,8,N-CL
21614,1670,0.57,Ideal,E,SI1,60.8,55.0,157.76,0.4,276.77,2,6,1,4,5,CL
21615,17545,1.45,Very Good,D,VVS2,62.0,56.0,388.47,1.0,267.91,1,3,3,8,6,CL
21616,3759,0.72,Ideal,F,VS1,61.0,55.0,194.77,0.7,270.51,3,4,1,5,5,CL
21617,9282,1.25,Premium,G,VS1,60.7,56.0,336.65,1.1,269.32,4,4,2,8,6,N-CL
21618,648,0.32,Premium,H,VS2,60.5,59.0,85.38,0.9,266.81,5,5,2,2,9,N-CL
21619,1207,0.43,Premium,G,VVS1,62.2,58.0,111.51,1.0,259.33,4,2,2,3,8,N-CL
21620,7100,1.63,Ideal,F,I1,62.0,55.1,429.79,0.9,263.67,3,8,1,9,6,CL
21621,2138,0.52,Ideal,F,VS1,61.5,56.0,141.42,0.6,271.96,3,4,1,4,6,CL
21622,9016,1.23,Premium,F,VS2,59.6,58.0,338.11,1.1,274.89,3,5,2,8,8,CL
21623,1608,0.56,Ideal,D,SI1,62.5,56.0,146.08,0.8,260.86,1,6,1,4,6,CL
21624,1580,0.56,Ideal,I,VVS1,62.0,57.0,150.28,0.8,268.36,6,2,1,4,7,N-CL
21625,2333,0.71,Very Good,F,SI1,61.1,57.0,188.13,0.5,264.97,3,6,3,5,7,CL
21626,2339,0.6,Ideal,E,VS1,59.6,59.0,163.96,1.3,273.27,2,4,1,4,9,CL
21627,3802,0.97,Ideal,H,SI2,61.6,56.0,258.47,0.5,266.46,5,7,1,6,6,N-CL
21628,2351,0.73,Fair,I,VVS2,64.4,59.0,178.45,0.5,244.45,6,3,5,5,9,N-CL
21629,2246,0.52,Premium,H,VVS2,61.1,59.0,139.26,0.8,267.81,5,3,2,4,9,N-CL
21630,3629,0.9,Premium,H,VS2,60.0,59.0,236.4,1.1,262.67,5,5,2,5,9,N-CL
21631,5683,1.24,Ideal,H,VS2,61.4,57.0,327.55,0.6,264.15,5,5,1,8,7,N-CL
21632,482,0.26,Ideal,H,VS1,62.2,55.0,68.25,0.2,262.5,5,4,1,1,5,N-CL
21633,10853,1.7,Ideal,F,SI1,59.7,57.0,452.38,1.0,266.11,3,6,1,9,7,CL
21634,1349,0.48,Very Good,E,SI1,62.7,58.5,125.25,0.4,260.94,2,6,3,3,9,CL
21635,1180,0.51,Very Good,E,SI2,58.3,61.9,140.34,0.2,275.18,2,7,3,4,12,CL
21636,932,0.41,Very Good,G,VVS2,61.9,54.0,110.82,1.0,270.29,4,3,3,3,4,N-CL
21637,14855,1.58,Premium,G,VVS2,62.4,56.0,410.7,1.3,259.94,4,3,2,9,6,N-CL
21638,13919,1.52,Premium,F,VS2,60.9,61.0,395.37,2.4,260.11,3,5,2,9,11,CL
21639,1715,0.55,Ideal,E,VS2,62.0,55.0,144.98,0.8,263.6,2,5,1,4,5,CL
21640,4043,1.04,Premium,J,VS2,58.7,58.0,291.86,1.0,280.63,7,5,2,7,8,N-CL
21641,7416,1.55,Ideal,J,VS2,61.7,57.0,405.77,0.7,261.79,7,5,1,9,7,N-CL
21642,4620,1.0,Premium,E,SI2,61.2,60.0,267.09,0.5,267.09,2,7,2,6,10,CL
21643,710,0.3,Ideal,D,VS2,62.5,54.0,80.06,0.7,266.87,1,5,1,1,4,CL
21644,899,0.41,Ideal,G,VS1,61.7,57.0,110.59,0.6,269.73,4,4,1,3,7,N-CL
21645,676,0.35,Very Good,G,VS1,61.5,60.0,94.19,1.3,269.11,4,4,3,2,10,N-CL
21646,2945,0.78,Very Good,D,SI1,62.4,58.0,203.99,0.7,261.53,1,6,3,5,8,CL
21647,10861,1.51,Ideal,H,VS2,61.4,58.0,405.22,0.8,268.36,5,5,1,9,8,N-CL
21648,851,0.45,Very Good,E,SI1,62.8,58.0,115.26,0.8,256.13,2,6,3,3,8,CL
21649,7144,1.56,Premium,J,VS1,61.3,59.0,422.99,0.7,271.15,7,4,2,9,9,N-CL
21650,2563,0.72,Good,F,SI1,64.0,61.0,179.08,0.9,248.72,3,6,4,5,11,CL
21651,11712,1.65,Premium,D,SI2,61.6,58.0,432.65,0.5,262.21,1,7,2,9,8,CL
21652,1970,0.72,Very Good,H,SI2,62.6,53.0,192.1,0.5,266.81,5,7,3,5,3,N-CL
21653,890,0.43,Very Good,E,VS1,61.3,56.0,115.5,0.6,268.6,2,4,3,3,6,CL
21654,1701,0.52,Very Good,D,VS2,59.4,61.0,143.6,0.2,276.15,1,5,3,4,11,CL
21655,13882,1.69,Ideal,H,VS1,61.0,57.0,452.98,0.8,268.04,5,4,1,9,7,N-CL
21656,4197,1.01,Premium,F,SI2,59.6,59.0,280.14,1.1,277.37,3,7,2,7,9,CL
21657,14242,1.5,Ideal,F,VS2,61.4,55.0,406.85,1.2,271.23,3,5,1,8,5,CL
21658,2789,0.7,Ideal,E,SI1,61.6,56.0,189.12,0.5,270.17,2,6,1,4,6,CL
21659,2442,0.56,Very Good,E,VVS2,60.5,57.0,152.84,0.8,272.93,2,3,3,4,7,CL
21660,10562,1.0,Fair,D,VVS2,61.1,57.0,252.83,1.1,252.83,1,3,5,6,7,CL
21661,5361,1.1,Ideal,G,SI2,62.1,58.0,290.56,0.3,264.15,4,7,1,7,8,N-CL
21662,532,0.32,Ideal,E,SI1,62.1,54.0,85.96,0.5,268.62,2,6,1,2,4,CL
21663,4711,1.23,Very Good,H,SI2,63.2,58.0,308.91,0.9,251.15,5,7,3,8,8,N-CL
21664,1129,0.54,Very Good,J,VS2,63.0,57.0,140.33,0.8,259.87,7,5,3,4,7,N-CL
21665,2942,0.7,Ideal,F,VS2,60.8,56.0,193.77,0.2,276.81,3,5,1,4,6,CL
21666,713,0.31,Ideal,D,VS1,61.1,56.0,82.69,0.9,266.74,1,4,1,2,6,CL
21667,11082,1.01,Ideal,D,VVS2,62.3,53.0,267.91,1.1,265.26,1,3,1,7,3,CL
21668,4243,1.02,Ideal,H,SI2,60.5,56.0,281.87,0.6,276.34,5,7,1,7,6,N-CL
21669,1591,0.51,Ideal,F,VS2,61.0,55.0,140.33,0.8,275.16,3,5,1,4,5,CL
21670,3625,0.9,Premium,E,SI1,60.7,61.0,235.65,0.3,261.83,2,6,2,5,11,CL
21671,1243,0.51,Very Good,G,SI1,62.7,59.0,133.43,1.2,261.63,4,6,3,4,9,N-CL
21672,789,0.36,Ideal,E,VS2,61.9,56.0,96.07,0.7,266.86,2,5,1,2,6,CL
21673,8076,1.55,Good,J,VS1,62.3,56.0,420.73,1.1,271.44,7,4,4,9,6,N-CL
21674,8283,1.41,Very Good,H,SI1,62.6,59.0,360.94,0.8,255.99,5,6,3,8,9,N-CL
21675,6563,1.02,Ideal,G,VS1,62.2,57.0,269.17,0.6,263.89,4,4,1,7,7,N-CL
21676,11538,1.03,Premium,E,VVS1,58.8,59.0,288.8,0.5,280.39,2,2,2,7,9,CL
21677,1732,0.51,Ideal,E,SI1,61.7,56.0,137.12,0.8,268.86,2,6,1,4,6,CL
21678,1038,0.53,Ideal,J,VS2,62.6,53.0,143.05,0.6,269.91,7,5,1,4,3,N-CL
21679,2529,0.8,Ideal,F,SI2,62.4,57.0,210.99,0.8,263.74,3,7,1,5,7,CL
21680,1629,0.5,Very Good,E,VS2,63.2,57.0,128.02,0.6,256.04,2,5,3,3,7,CL
21681,583,0.31,Very Good,F,VS2,60.7,61.0,84.41,0.9,272.29,3,5,3,2,11,CL
21682,900,0.32,Premium,E,VS2,61.3,59.0,83.07,0.9,259.59,2,5,2,2,9,CL
21683,1364,0.62,Ideal,F,SI2,61.8,55.0,166.98,0.2,269.32,3,7,1,4,5,CL
21684,3270,0.81,Premium,E,SI1,60.8,59.0,213.49,0.7,263.57,2,6,2,5,9,CL
21685,8868,1.13,Premium,G,VVS1,59.3,59.0,316.74,1.2,280.3,4,2,2,7,9,N-CL
21686,828,0.32,Ideal,G,VS1,63.0,55.0,82.88,0.7,259.0,4,4,1,2,5,N-CL
21687,1689,0.52,Premium,G,VS1,61.2,60.0,138.18,1.2,265.73,4,4,2,4,10,N-CL
21688,547,0.29,Premium,G,VS1,62.1,59.0,75.69,0.7,261.0,4,4,2,1,9,N-CL
21689,435,0.25,Very Good,F,VS1,61.2,59.0,65.94,0.7,263.76,3,4,3,1,9,CL
21690,540,0.3,Ideal,H,SI1,63.0,54.0,78.4,0.7,261.33,5,6,1,1,4,N-CL
21691,2034,0.7,Very Good,H,SI2,62.8,59.0,179.4,0.5,256.29,5,7,3,4,9,N-CL
21692,7059,1.32,Ideal,I,VS2,61.7,59.0,350.4,0.4,265.45,6,5,1,8,9,N-CL
21693,4119,1.01,Good,F,SI2,58.2,63.0,279.3,0.6,276.53,3,7,4,7,13,CL
21694,5514,1.2,Good,F,SI2,59.0,60.0,335.21,1.0,279.34,3,7,4,7,10,CL
21695,827,0.41,Ideal,G,VS2,62.4,54.0,110.59,0.6,269.73,4,5,1,3,4,N-CL
21696,3740,0.9,Premium,D,SI2,61.0,59.0,232.98,0.6,258.87,1,7,2,5,9,CL
21697,3774,1.29,Very Good,F,I1,58.2,61.0,363.48,0.6,281.77,3,8,3,8,11,CL
21698,8828,1.84,Ideal,J,VS1,62.4,56.0,476.99,0.5,259.23,7,4,1,10,6,N-CL
21699,947,0.41,Premium,D,SI1,59.2,62.0,112.68,0.6,274.83,1,6,2,3,12,CL
21700,16709,2.53,Ideal,I,SI1,62.4,57.0,640.48,1.0,253.15,6,6,1,12,7,N-CL
21701,825,0.34,Very Good,F,VVS2,61.9,57.0,91.53,0.9,269.21,3,3,3,2,7,CL
21702,1601,0.5,Ideal,G,VS2,62.2,54.1,132.91,1.0,265.82,4,5,1,3,5,N-CL
21703,669,0.35,Very Good,D,SI2,63.3,55.0,88.91,0.9,254.03,1,7,3,2,5,CL
21704,7662,1.15,Very Good,D,VS2,61.4,57.0,307.99,1.2,267.82,1,5,3,7,7,CL
21705,4979,0.91,Premium,F,VS2,62.2,58.0,237.94,0.6,261.47,3,5,2,6,8,CL
21706,10607,1.03,Ideal,D,VS1,61.7,57.0,270.84,0.5,262.95,1,4,1,7,7,CL
21707,1065,0.63,Ideal,J,SI2,61.4,54.0,171.26,0.4,271.84,7,7,1,4,4,N-CL
21708,3505,0.9,Good,D,SI1,61.9,64.0,219.24,1.5,243.6,1,6,4,5,14,CL
21709,3167,1.01,Fair,H,SI2,64.5,54.0,236.77,1.8,234.43,5,7,5,7,4,N-CL
21710,4426,0.95,Premium,G,SI1,58.0,62.0,266.67,0.8,280.71,4,6,2,6,12,N-CL
21711,12061,1.28,Ideal,F,VS1,61.5,55.0,343.0,0.4,267.97,3,4,1,8,5,CL
21712,544,0.31,Very Good,E,SI1,63.0,57.0,80.06,0.7,258.26,2,6,3,2,7,CL
21713,805,0.34,Ideal,E,VS1,61.8,57.0,90.52,0.7,266.24,2,4,1,2,7,CL
21714,3985,1.39,Premium,I,I1,62.6,57.0,360.43,0.7,259.3,6,8,2,8,7,N-CL
21715,1569,0.5,Very Good,D,VS2,63.3,56.0,127.51,1.0,255.02,1,5,3,3,6,CL
21716,1599,0.55,Very Good,F,VS2,62.5,62.0,142.78,0.8,259.6,3,5,3,4,12,CL
21717,1664,0.52,Very Good,H,VVS1,63.9,59.0,132.13,0.4,254.1,5,2,3,4,9,N-CL
21718,709,0.3,Ideal,D,SI1,62.0,56.0,80.25,0.9,267.5,1,6,1,1,6,CL
21719,2084,0.58,Good,F,VS1,62.2,62.0,158.92,1.3,274.0,3,4,4,4,12,CL
21720,1239,0.58,Very Good,H,SI1,59.7,57.0,161.87,1.1,279.09,5,6,3,4,7,N-CL
21721,767,0.35,Ideal,E,VS2,61.7,56.0,93.99,0.9,268.54,2,5,1,2,6,CL
21722,900,0.32,Premium,E,VS2,62.6,58.0,83.64,0.9,261.38,2,5,2,2,8,CL
21723,1153,0.4,Ideal,H,IF,61.9,56.0,106.49,0.6,266.22,5,1,1,2,6,N-CL
21724,2028,0.7,Very Good,I,SI1,61.4,57.0,189.12,0.5,270.17,6,6,3,4,7,N-CL
21725,3528,1.05,Ideal,H,SI2,62.0,57.0,276.32,0.6,263.16,5,7,1,7,7,N-CL
21726,2056,0.51,Ideal,D,VS2,61.6,57.0,137.12,1.0,268.86,1,5,1,4,7,CL
21727,9580,1.76,Premium,E,SI2,62.1,58.0,447.1,1.0,254.03,2,7,2,10,8,CL
21728,10636,1.25,Ideal,G,VVS2,61.5,55.0,333.29,0.3,266.63,4,3,1,8,5,N-CL
21729,884,0.47,Ideal,I,VS2,62.1,53.0,125.75,0.6,267.55,6,5,1,3,3,N-CL
21730,1400,0.42,Ideal,E,VVS1,62.3,57.0,109.67,0.2,261.12,2,2,1,3,7,CL
21731,10833,2.0,Fair,I,SI2,65.9,57.0,483.05,2.1,241.52,6,7,5,10,7,N-CL
21732,789,0.3,Very Good,G,VVS1,61.9,59.0,79.51,0.7,265.03,4,2,3,1,9,N-CL
21733,12498,1.52,Premium,G,VVS1,62.7,59.0,395.44,0.4,260.16,4,2,2,9,9,N-CL
21734,645,0.32,Premium,F,VS2,61.2,59.0,85.96,0.5,268.62,3,5,2,2,9,CL
21735,10485,1.51,Premium,H,SI2,61.6,60.0,387.94,1.0,256.91,5,7,2,9,10,N-CL
21736,1262,0.42,Very Good,E,VVS2,59.4,60.0,117.65,0.6,280.12,2,3,3,3,10,CL
21737,3495,0.83,Premium,F,VS2,60.2,60.0,222.17,0.8,267.67,3,5,2,5,10,CL
21738,4327,1.01,Premium,G,SI2,60.1,61.0,283.16,0.8,280.36,4,7,2,7,11,N-CL
21739,3225,0.9,Very Good,J,SI1,63.6,57.0,225.86,0.5,250.96,7,6,3,5,7,N-CL
21740,8710,1.51,Ideal,H,SI2,62.1,57.0,397.6,0.5,263.31,5,7,1,9,7,N-CL
21741,1867,0.5,Ideal,G,VVS2,61.4,56.0,137.12,0.8,274.24,4,3,1,3,6,N-CL
21742,3235,0.7,Very Good,E,VS1,61.9,61.0,178.45,1.1,254.93,2,4,3,4,11,CL
21743,734,0.39,Good,G,VS2,63.7,53.0,100.76,1.1,258.36,4,5,4,2,3,N-CL
21744,1966,0.7,Premium,F,SI2,58.4,61.0,196.45,1.2,280.64,3,7,2,4,11,CL
21745,945,0.42,Premium,G,SI1,61.7,58.0,108.76,0.8,258.95,4,6,2,3,8,N-CL
21746,2102,0.51,Very Good,G,IF,62.6,56.0,133.95,0.8,262.65,4,1,3,4,6,N-CL
21747,4092,0.9,Premium,E,SI1,59.8,58.0,241.41,0.8,268.23,2,6,2,5,8,CL
21748,12720,2.14,Ideal,H,SI2,63.0,55.0,558.8,0.2,261.12,5,7,1,11,5,N-CL
21749,5684,1.01,Very Good,E,SI1,63.4,58.0,256.45,0.8,253.91,2,6,3,7,8,CL
21750,5768,1.03,Good,H,SI2,63.8,63.0,252.43,0.9,245.08,5,7,4,7,13,N-CL
21751,812,0.38,Premium,E,SI2,61.6,57.0,98.82,0.9,260.05,2,7,2,2,7,CL
21752,1682,0.52,Very Good,E,VS1,60.7,54.0,146.08,1.3,280.92,2,4,3,4,4,CL
21753,1580,0.43,Ideal,F,IF,61.5,56.0,115.5,0.6,268.6,3,1,1,3,6,CL
21754,891,0.31,Ideal,G,IF,62.0,54.0,83.64,0.5,269.81,4,1,1,2,4,N-CL
21755,3144,0.8,Very Good,H,VS1,62.7,56.0,208.87,1.4,261.09,5,4,3,5,6,N-CL
21756,706,0.35,Ideal,F,VS2,61.5,57.0,93.99,0.9,268.54,3,5,1,2,7,CL
21757,421,0.3,Very Good,H,SI1,59.5,62.0,81.75,0.7,272.5,5,6,3,1,12,N-CL
21758,3321,1.02,Ideal,G,I1,61.5,56.0,272.1,0.5,266.76,4,8,1,7,6,N-CL
21759,5181,1.23,Ideal,J,SI1,61.3,54.0,336.18,0.7,273.32,7,6,1,8,4,N-CL
21760,593,0.37,Very Good,E,SI1,61.4,60.0,98.18,0.4,265.35,2,6,3,2,10,CL
21761,625,0.31,Ideal,H,VVS2,62.4,57.0,82.12,0.9,264.9,5,3,1,2,7,N-CL
21762,7367,1.2,Ideal,I,IF,61.5,56.0,317.67,0.7,264.73,6,1,1,7,6,N-CL
21763,746,0.37,Good,F,VS2,63.3,56.0,97.75,1.5,264.19,3,5,4,2,6,CL
21764,2525,0.5,Premium,D,VVS1,61.5,58.0,131.09,1.2,262.18,1,2,2,3,8,CL
21765,982,0.4,Premium,D,VS2,61.7,59.0,106.49,0.6,266.22,1,5,2,2,9,CL
21766,596,0.4,Good,I,SI1,63.2,54.0,102.72,0.4,256.8,6,6,4,2,4,N-CL
21767,2333,0.54,Ideal,F,VVS2,61.8,55.0,145.25,0.4,268.98,3,3,1,4,5,CL
21768,1133,0.5,Very Good,H,SI1,60.9,61.0,134.2,1.8,268.4,5,6,3,3,11,N-CL
21769,2005,0.7,Premium,J,VS1,60.9,58.0,183.56,1.2,262.23,7,4,2,4,8,N-CL
21770,637,0.34,Ideal,E,SI1,61.2,57.0,91.12,0.7,268.0,2,6,1,2,7,CL
21771,1415,0.53,Ideal,E,SI1,61.4,56.0,143.05,0.6,269.91,2,6,1,4,6,CL
21772,907,0.4,Premium,E,SI1,62.8,59.0,104.49,0.6,261.22,2,6,2,2,9,CL
21773,1984,0.58,Ideal,E,VS2,61.6,55.0,152.84,0.9,263.52,2,5,1,4,5,CL
21774,2693,0.75,Very Good,F,SI1,63.7,58.0,190.77,0.7,254.36,3,6,3,5,8,CL
21775,18128,2.08,Very Good,E,SI2,62.4,60.0,540.01,0.2,259.62,2,7,3,11,10,CL
21776,8205,1.53,Premium,J,VS1,60.1,59.0,419.06,0.5,273.9,7,4,2,9,9,N-CL
21777,827,0.41,Very Good,G,VS2,60.9,61.0,106.95,0.2,260.85,4,5,3,3,11,N-CL
21778,11713,1.53,Ideal,F,SI1,60.3,57.0,421.3,0.9,275.36,3,6,1,9,7,CL
21779,3989,0.9,Good,H,VS2,63.1,60.0,227.72,0.7,253.02,5,5,4,5,10,N-CL
21780,7365,1.5,Very Good,H,SI2,62.1,59.0,383.71,0.6,255.81,5,7,3,8,9,N-CL
21781,447,0.34,Good,F,SI2,63.3,54.0,89.51,0.4,263.26,3,7,4,2,4,CL
21782,431,0.31,Premium,G,SI1,61.8,58.0,81.75,0.7,263.71,4,6,2,2,8,N-CL
21783,1017,0.4,Ideal,H,VVS1,62.0,54.0,106.94,0.8,267.35,5,2,1,2,4,N-CL
21784,477,0.3,Ideal,G,SI1,62.3,56.0,78.95,0.7,263.17,4,6,1,1,6,N-CL
21785,7619,1.35,Ideal,H,SI1,62.8,57.0,350.87,1.6,259.9,5,6,1,8,7,N-CL
21786,7250,1.21,Ideal,H,VS2,61.9,55.0,317.21,0.9,262.16,5,5,1,8,5,N-CL
21787,4162,1.02,Premium,F,SI2,59.9,59.0,284.89,0.5,279.3,3,7,2,7,9,CL
21788,9681,1.07,Very Good,D,VS1,59.9,55.0,301.21,0.3,281.5,1,4,3,7,5,CL
21789,530,0.23,Very Good,F,VVS2,60.3,58.0,64.8,1.0,281.74,3,3,3,1,8,CL
21790,3119,1.02,Premium,J,SI2,62.3,58.0,260.5,0.8,255.39,7,7,2,7,8,N-CL
21791,688,0.28,Very Good,E,IF,59.6,55.0,78.76,1.7,281.29,2,1,3,1,5,CL
21792,2527,0.73,Premium,F,SI1,62.1,58.0,187.8,0.3,257.26,3,6,2,5,8,CL
21793,6169,1.06,Very Good,E,SI1,59.8,56.0,294.96,0.6,278.26,2,6,3,7,6,CL
21794,5034,1.01,Very Good,H,VS2,63.1,56.0,259.28,0.8,256.71,5,5,3,7,6,N-CL
21795,8580,1.52,Premium,J,VS1,62.2,59.0,395.44,0.8,260.16,7,4,2,9,9,N-CL
21796,7644,1.5,Premium,F,SI2,58.5,60.0,420.75,0.5,280.5,3,7,2,8,10,CL
21797,735,0.42,Very Good,D,SI1,63.0,59.0,109.44,0.4,260.57,1,6,3,3,9,CL
21798,11167,1.02,Ideal,D,VVS2,62.0,56.0,267.91,0.8,262.66,1,3,1,7,6,CL
21799,448,0.26,Ideal,H,VS1,62.6,56.0,68.08,0.5,261.85,5,4,1,1,6,N-CL
21800,889,0.37,Good,E,VS1,62.8,65.0,92.96,0.7,251.24,2,4,4,2,15,CL
21801,921,0.39,Premium,J,VVS1,62.8,58.0,99.03,1.1,253.92,7,2,2,2,8,N-CL
21802,1207,0.43,Ideal,G,VVS1,61.4,55.0,117.17,1.0,272.49,4,2,1,3,5,N-CL
21803,2240,0.7,Ideal,I,VS2,61.9,53.2,185.19,0.5,264.56,6,5,1,4,4,N-CL
21804,837,0.31,Premium,E,VVS2,60.5,57.0,84.99,0.5,274.16,2,3,2,2,7,CL
21805,4989,1.08,Ideal,E,SI2,61.7,57.0,285.32,0.8,264.19,2,7,1,7,7,CL
21806,4327,1.01,Premium,G,SI2,60.5,58.0,274.19,1.2,271.48,4,7,2,7,8,N-CL
21807,838,0.33,Ideal,H,IF,61.6,55.0,91.12,0.7,276.12,5,1,1,2,5,N-CL
21808,1641,0.62,Fair,F,SI1,55.1,66.0,190.07,2.6,306.56,3,6,5,4,16,CL
21809,4521,1.08,Ideal,I,SI1,62.1,59.0,280.15,0.6,259.4,6,6,1,7,9,N-CL
21810,3265,0.7,Ideal,F,VS1,60.7,58.0,189.12,0.5,270.17,3,4,1,4,8,CL
21811,4355,1.08,Ideal,I,SI1,61.4,57.0,292.31,0.7,270.66,6,6,1,7,7,N-CL
21812,1368,0.55,Ideal,F,SI1,61.0,58.0,146.36,0.6,266.11,3,6,1,4,8,CL
21813,1050,0.4,Premium,F,VS1,61.4,58.0,106.27,0.4,265.67,3,4,2,2,8,CL
21814,477,0.32,Very Good,G,SI1,60.9,58.0,86.54,1.1,270.44,4,6,3,2,8,N-CL
21815,9513,1.51,Premium,I,VS1,63.0,59.0,386.89,0.3,256.22,6,4,2,9,9,N-CL
21816,3456,0.94,Premium,F,SI2,62.4,58.0,237.17,1.0,252.31,3,7,2,6,8,CL
21817,744,0.41,Ideal,D,SI1,63.0,53.0,108.76,1.1,265.27,1,6,1,3,3,CL
21818,9683,1.62,Very Good,I,VS2,62.0,60.0,429.79,0.9,265.3,6,5,3,9,10,N-CL
21819,1679,0.5,Ideal,F,VS1,62.0,55.1,131.87,1.2,263.74,3,4,1,3,6,CL
21820,1232,0.39,Very Good,F,VVS1,62.7,57.0,101.63,0.9,260.59,3,2,3,2,7,CL
21821,3246,0.9,Good,G,SI2,63.8,59.0,219.25,0.5,243.61,4,7,4,5,9,N-CL
21822,5690,1.27,Very Good,J,VS1,63.4,60.0,316.74,0.7,249.4,7,4,3,8,10,N-CL
21823,6702,1.0,Premium,G,VVS2,62.5,60.0,258.46,1.4,258.46,4,3,2,6,10,N-CL
21824,526,0.3,Ideal,H,VS1,62.1,54.0,81.75,0.7,272.5,5,4,1,1,4,N-CL
21825,7509,1.51,Fair,H,SI1,55.8,61.0,449.43,1.2,297.64,5,6,5,9,11,N-CL
21826,855,0.38,Premium,G,SI1,62.4,59.0,97.76,1.1,257.26,4,6,2,2,9,N-CL
21827,1621,0.52,Ideal,E,VS2,62.4,57.0,135.27,0.4,260.13,2,5,1,4,7,CL
21828,5292,1.25,Ideal,I,SI2,63.3,56.0,320.48,0.6,256.38,6,7,1,8,6,N-CL
21829,522,0.35,Premium,D,SI2,60.8,58.0,94.19,1.3,269.11,1,7,2,2,8,CL
21830,3743,0.9,Fair,E,SI1,64.9,56.0,233.74,1.0,259.71,2,6,5,5,6,CL
21831,7244,1.48,Very Good,H,SI2,62.3,58.0,375.32,0.7,253.59,5,7,3,8,8,N-CL
21832,911,0.3,Premium,D,VS2,61.1,59.0,78.22,1.2,260.73,1,5,2,1,9,CL
21833,4441,1.03,Good,D,SI1,64.3,58.0,248.86,0.5,241.61,1,6,4,7,8,CL
21834,9139,1.0,Very Good,E,VVS2,61.6,60.0,266.67,0.6,266.67,2,3,3,6,10,CL
21835,3059,0.71,Very Good,E,VS1,61.8,56.0,191.76,0.7,270.08,2,4,3,5,6,CL
21836,13261,1.32,Ideal,G,VVS2,61.6,56.0,352.39,0.7,266.96,4,3,1,8,6,N-CL
21837,7357,1.02,Ideal,G,VS1,61.5,55.0,275.89,0.5,270.48,4,4,1,7,5,N-CL
21838,1223,0.42,Ideal,F,VVS1,62.2,53.0,112.21,0.4,267.17,3,2,1,3,3,CL
21839,3763,1.22,Fair,G,SI2,64.7,61.0,301.2,1.0,246.89,4,7,5,8,11,N-CL
21840,719,0.41,Premium,G,SI1,61.4,60.0,110.35,1.5,269.15,4,6,2,3,10,N-CL
21841,1211,0.51,Premium,E,SI2,60.7,56.0,139.26,0.8,273.06,2,7,2,4,6,CL
21842,7577,1.51,Ideal,I,SI2,61.8,57.0,402.48,0.9,266.54,6,7,1,9,7,N-CL
21843,1240,0.54,Ideal,H,SI1,61.0,56.0,144.98,0.8,268.48,5,6,1,4,6,N-CL
21844,1061,0.41,Ideal,G,VS2,62.7,56.0,106.05,0.8,258.66,4,5,1,3,6,N-CL
21845,8669,1.5,Premium,H,SI1,61.6,58.0,399.22,0.7,266.15,5,6,2,8,8,N-CL
21846,5624,1.03,Premium,H,VS1,62.5,59.0,267.5,0.6,259.71,5,4,2,7,9,N-CL
21847,2431,0.6,Very Good,D,VS1,61.4,59.0,160.1,0.6,266.83,1,4,3,4,9,CL
21848,732,0.3,Premium,D,VS1,61.2,59.0,79.87,1.2,266.23,1,4,2,1,9,CL
21849,5242,1.0,Premium,G,VS2,60.8,58.0,263.78,0.6,263.78,4,5,2,6,8,N-CL
21850,4284,1.02,Premium,I,SI1,62.7,55.0,266.25,1.1,261.03,6,6,2,7,5,N-CL
21851,698,0.31,Premium,I,VVS2,62.1,58.0,80.06,0.7,258.26,6,3,2,2,8,N-CL
21852,3903,1.03,Very Good,F,SI2,60.2,55.0,283.59,0.9,275.33,3,7,3,7,5,CL
21853,1830,0.58,Ideal,G,VS1,60.1,55.0,158.63,0.7,273.5,4,4,1,4,5,N-CL
21854,1367,0.41,Ideal,E,VVS1,61.7,56.0,111.05,0.8,270.85,2,2,1,3,6,CL
21855,2034,0.7,Good,I,SI1,63.8,57.0,180.36,0.5,257.66,6,6,4,4,7,N-CL
21856,665,0.3,Ideal,H,VVS1,61.9,58.0,78.59,0.5,261.97,5,2,1,1,8,N-CL
21857,2032,0.63,Very Good,F,VS2,63.0,56.2,161.56,1.9,256.44,3,5,3,4,7,CL
21858,1692,0.53,Ideal,G,VS1,62.2,55.0,140.61,0.6,265.3,4,4,1,4,5,N-CL
21859,1114,0.5,Fair,E,SI2,59.8,66.0,134.2,1.7,268.4,2,7,5,3,16,CL
21860,4230,1.09,Good,F,SI1,61.0,64.0,287.06,0.8,263.36,3,6,4,7,14,CL
21861,1073,0.44,Ideal,E,VS2,61.5,56.0,118.13,0.4,268.48,2,5,1,3,6,CL
21862,1115,0.41,Premium,F,VVS2,61.0,59.0,111.28,0.6,271.41,3,3,2,3,9,CL
21863,13225,1.53,Very Good,G,VS2,58.9,59.0,438.97,0.4,286.91,4,5,3,9,9,N-CL
