,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,T/D_ratio
23508,1716,0.51,Ideal,D,VS2,61.4,57.0,136.59,0.6,267.82,0.9283387622149837
23509,11200,2.0,Premium,H,SI1,61.7,58.0,472.12,0.6,236.06,0.940032414910859
23510,411,0.3,Ideal,J,VS1,62.2,57.0,78.22,0.2,260.73,0.9163987138263665
23511,2922,0.77,Ideal,D,SI2,60.6,56.0,207.12,0.8,268.99,0.9240924092409241
23512,8264,1.72,Fair,D,SI2,64.6,58.0,419.06,0.9,243.64,0.8978328173374613
23513,5491,1.06,Very Good,F,SI1,58.8,57.0,304.8,1.3,287.55,0.9693877551020409
23514,2951,0.81,Ideal,H,SI1,62.3,58.0,211.35,0.2,260.93,0.9309791332263243
23515,8580,1.5,Very Good,G,SI2,60.7,61.0,397.06,0.4,264.71,1.0049423393739703
23516,1056,0.37,Ideal,G,IF,61.5,56.0,99.04,0.9,267.68,0.9105691056910569
23517,1114,0.33,Premium,G,VVS1,61.9,59.0,84.6,0.7,256.36,0.9531502423263328
23518,1786,0.54,Ideal,F,VS2,60.3,55.0,147.19,1.1,272.57,0.9121061359867331
23519,5598,1.02,Very Good,D,SI1,63.5,61.0,249.64,1.3,244.75,0.9606299212598425
23520,689,0.34,Premium,H,VS2,62.4,60.0,86.35,0.7,253.97,0.9615384615384616
23521,789,0.3,Good,G,VVS1,63.5,57.0,77.31,0.7,257.7,0.8976377952755905
23522,3422,0.81,Ideal,F,SI1,61.5,57.0,220.71,0.8,272.48,0.926829268292683
23523,446,0.31,Very Good,H,SI1,62.3,55.0,82.5,0.5,266.13,0.882825040128411
23524,4038,1.03,Premium,H,SI2,62.1,59.0,266.67,0.8,258.9,0.9500805152979066
23525,2671,0.71,Premium,G,VS2,60.3,60.0,194.44,0.9,273.86,0.9950248756218906
23526,8133,1.03,Ideal,F,VS1,62.3,57.0,274.19,1.1,266.2,0.9149277688603532
23527,5385,1.01,Fair,D,SI1,65.0,57.0,243.74,1.3,241.33,0.8769230769230769
23528,8895,1.28,Very Good,G,VS1,59.2,57.0,358.4,1.1,280.0,0.9628378378378378
23529,2250,0.53,Ideal,G,VVS2,61.4,57.0,139.8,0.6,263.77,0.9283387622149837
23530,984,0.35,Premium,F,VS1,60.7,58.0,94.4,0.9,269.71,0.9555189456342669
23531,7577,1.51,Premium,I,SI2,59.7,59.0,416.27,0.3,275.68,0.9882747068676716
23532,11851,2.08,Premium,H,SI2,60.0,60.0,569.72,0.4,273.9,1.0
23533,1033,0.34,Premium,D,VS2,62.1,58.0,89.11,1.1,262.09,0.9339774557165861
23534,8001,1.52,Fair,H,SI1,65.3,58.0,359.93,0.6,236.8,0.888208269525268
23535,756,0.32,Ideal,D,SI1,62.8,56.0,81.93,0.2,256.03,0.89171974522293
23536,938,0.35,Good,E,VS1,61.3,65.0,92.55,0.4,264.43,1.0603588907014683
23537,4319,1.02,Very Good,F,SI2,63.0,58.0,263.37,0.9,258.21,0.9206349206349206
23538,754,0.3,Very Good,D,VVS2,63.2,55.0,78.95,0.7,263.17,0.870253164556962
23539,4659,1.2,Good,J,SI2,63.3,54.4,308.91,0.9,257.42,0.8593996840442338
23540,3143,0.83,Ideal,E,SI2,61.0,57.0,227.72,1.2,274.36,0.9344262295081968
23541,5049,1.01,Very Good,G,SI1,62.8,56.0,262.54,1.3,259.94,0.89171974522293
23542,1192,0.41,Ideal,F,VVS2,61.4,56.0,108.98,1.0,265.8,0.9120521172638437
23543,756,0.32,Ideal,D,SI1,61.9,57.0,83.64,0.9,261.38,0.9208400646203554
23544,2447,0.74,Premium,E,SI2,59.0,55.0,212.76,1.5,287.51,0.9322033898305084
23545,354,0.23,Very Good,G,VVS2,60.4,58.0,63.84,1.0,277.57,0.9602649006622517
23546,4290,1.04,Good,E,SI2,62.3,62.0,265.43,0.6,255.22,0.9951845906902087
23547,1963,0.56,Very Good,E,VS2,61.1,57.0,153.7,0.8,274.46,0.9328968903436988
23548,4571,1.06,Premium,G,SI2,61.5,58.0,282.29,0.9,266.31,0.943089430894309
23549,4284,1.02,Very Good,F,SI2,60.9,58.0,275.86,1.9,270.45,0.9523809523809524
23550,14956,2.01,Good,H,SI2,62.2,57.0,528.16,0.6,262.77,0.9163987138263665
23551,4956,1.0,Ideal,G,SI1,61.6,55.0,267.48,1.5,267.48,0.8928571428571428
23552,2203,0.51,Ideal,F,VVS2,61.2,56.0,138.72,0.4,272.0,0.9150326797385621
23553,11455,1.2,Ideal,F,VVS1,62.0,56.0,314.42,0.9,262.02,0.9032258064516129
23554,9710,1.12,Ideal,E,VS2,61.9,56.0,296.74,0.5,264.95,0.9046849757673667
23555,2622,0.78,Ideal,F,SI2,61.2,56.0,211.35,0.7,270.96,0.9150326797385621
23556,568,0.36,Ideal,I,VS1,62.1,57.0,95.23,0.9,264.53,0.9178743961352657
23557,7072,1.2,Very Good,H,VS2,62.5,60.0,308.91,0.9,257.42,0.96
23558,5805,1.04,Ideal,H,VS2,60.7,56.0,286.62,0.8,275.6,0.9225700164744646
23559,13169,1.71,Very Good,H,SI1,60.8,56.0,464.28,0.5,271.51,0.9210526315789475
23560,800,0.32,Ideal,F,VVS2,61.2,55.0,88.12,0.7,275.38,0.8986928104575163
23561,3460,0.8,Very Good,F,VS1,63.7,56.0,204.33,0.5,255.41,0.8791208791208791
23562,4315,0.9,Very Good,E,SI1,63.0,56.0,231.1,0.7,256.78,0.8888888888888888
23563,11355,2.0,Fair,G,SI2,65.1,57.0,474.54,0.8,237.27,0.8755760368663595
23564,10090,1.3,Premium,F,VS2,60.4,59.0,354.89,0.8,272.99,0.9768211920529801
23565,14199,1.5,Ideal,F,VS2,62.4,55.0,384.23,0.8,256.15,0.8814102564102564
23566,957,0.37,Premium,H,VVS2,61.3,58.0,97.97,0.6,264.78,0.9461663947797717
23567,641,0.38,Good,E,SI1,62.8,61.0,100.32,1.5,264.0,0.9713375796178344
23568,4077,1.0,Premium,E,SI2,62.6,56.0,262.55,0.6,262.55,0.8945686900958466
23569,6310,1.01,Very Good,E,VS2,62.3,58.0,265.84,0.9,263.21,0.9309791332263243
23570,3419,0.96,Very Good,D,SI2,60.2,63.0,252.43,0.9,262.95,1.0465116279069766
23571,5601,1.51,Good,E,I1,57.5,59.0,426.38,0.7,282.37,1.0260869565217392
23572,2788,0.71,Good,D,VS2,63.3,56.0,181.96,0.7,256.28,0.8846761453396524
23573,18625,2.01,Good,G,SI1,60.3,60.0,539.98,1.4,268.65,0.9950248756218906
23574,532,0.28,Very Good,D,VVS2,64.0,56.0,71.99,0.7,257.11,0.875
23575,4138,0.91,Premium,E,SI1,60.5,61.0,238.71,0.6,262.32,1.0082644628099173
23576,2760,0.75,Very Good,D,SI1,63.2,56.0,191.76,0.9,255.68,0.8860759493670886
23577,7602,1.01,Ideal,F,VS1,61.3,57.0,268.33,0.5,265.67,0.9298531810766721
23578,9641,1.2,Ideal,F,VS1,62.0,55.0,317.68,0.3,264.73,0.8870967741935484
23579,2079,0.52,Fair,E,VVS2,57.2,64.0,151.4,1.7,291.15,1.1188811188811187
23580,485,0.3,Very Good,H,SI2,63.2,55.0,77.85,0.7,259.5,0.870253164556962
23581,1795,0.51,Ideal,E,VS2,61.2,57.0,136.59,0.6,267.82,0.9313725490196078
23582,2442,0.57,Ideal,E,VVS2,62.1,54.6,151.99,0.8,266.65,0.8792270531400966
23583,4664,1.11,Premium,E,SI2,62.5,58.0,289.68,0.3,260.97,0.928
23584,1214,0.65,Ideal,J,SI1,62.1,54.0,173.74,0.5,267.29,0.8695652173913043
23585,12196,1.8,Good,F,SI2,57.9,58.0,534.06,0.6,296.7,1.001727115716753
23586,477,0.32,Ideal,D,SI2,62.6,56.0,84.8,0.5,265.0,0.8945686900958466
23587,5580,1.06,Premium,F,SI1,60.4,62.0,287.49,0.5,271.22,1.0264900662251655
23588,5216,1.15,Ideal,I,SI2,61.3,57.0,305.26,1.0,265.44,0.9298531810766721
23589,2923,0.78,Ideal,F,SI1,61.1,56.0,212.42,0.7,272.33,0.9165302782324058
23590,4600,1.01,Fair,E,SI2,57.1,59.0,297.63,0.6,294.68,1.0332749562171628
23591,3391,0.72,Ideal,I,VS2,61.4,56.0,196.12,1.0,272.39,0.9120521172638437
23592,5128,1.24,Premium,J,VS2,62.0,58.0,328.03,0.6,264.54,0.9354838709677419
23593,15238,1.7,Premium,D,SI1,61.9,59.0,442.45,0.4,260.26,0.9531502423263328
23594,2765,0.63,Premium,E,VVS1,60.9,60.0,170.03,0.5,269.89,0.9852216748768473
23595,552,0.24,Very Good,E,VVS1,62.2,59.0,64.48,0.8,268.67,0.9485530546623794
23596,2683,0.73,Ideal,D,SI2,62.4,56.0,191.1,0.5,261.78,0.8974358974358975
23597,1061,0.41,Very Good,H,VS1,63.5,56.0,103.38,0.2,252.15,0.8818897637795275
23598,1705,0.59,Ideal,G,VS2,62.0,57.0,154.84,1.7,262.44,0.9193548387096774
23599,5407,1.21,Good,H,SI1,63.8,64.0,295.39,1.3,244.12,1.0031347962382446
23600,2138,0.74,Very Good,H,SI2,63.1,55.0,191.1,1.0,258.24,0.8716323296354992
23601,484,0.3,Very Good,G,VS2,62.1,57.0,78.59,0.5,261.97,0.9178743961352657
23602,670,0.3,Ideal,D,VS2,61.2,57.0,80.8,1.2,269.33,0.9313725490196078
23603,6471,1.07,Premium,G,VS2,60.5,56.0,295.84,1.0,276.49,0.9256198347107438
23604,842,0.4,Premium,F,VS2,61.0,58.0,108.3,1.5,270.75,0.9508196721311475
23605,7464,1.7,Ideal,J,SI2,62.0,53.0,449.45,0.4,264.38,0.8548387096774194
23606,452,0.31,Ideal,I,VS2,62.0,54.0,84.6,0.7,272.9,0.8709677419354839
23607,658,0.38,Ideal,E,SI1,61.7,58.0,100.97,1.7,265.71,0.940032414910859
23608,447,0.3,Very Good,D,SI2,62.4,59.0,77.85,0.7,259.5,0.9455128205128205
23609,572,0.33,Premium,I,SI1,61.4,58.0,89.51,0.9,271.24,0.9446254071661238
23610,6335,1.01,Good,E,VS2,63.7,56.0,247.28,0.3,244.83,0.8791208791208791
23611,10317,1.23,Ideal,G,VVS2,62.2,55.0,326.6,0.6,265.53,0.8842443729903536
23612,2893,0.8,Ideal,G,SI2,62.5,55.0,206.42,0.5,258.02,0.88
23613,5505,1.0,Very Good,F,VS2,61.9,59.0,258.07,0.6,258.07,0.9531502423263328
23614,1017,0.4,Ideal,H,VVS1,61.4,57.0,109.67,1.5,274.18,0.9283387622149837
23615,5544,1.0,Premium,E,SI1,60.7,59.0,260.92,0.5,260.92,0.971993410214168
23616,375,0.28,Good,J,VVS2,58.4,60.0,80.06,1.4,285.93,1.0273972602739727
23617,1368,0.55,Very Good,D,SI2,63.2,56.0,142.24,0.6,258.62,0.8860759493670886
23618,10693,1.51,Premium,F,SI1,62.2,58.0,386.36,0.3,255.87,0.932475884244373
23619,3277,0.92,Good,D,SI2,57.8,63.0,258.88,0.6,281.39,1.0899653979238755
23620,12141,1.51,Very Good,F,SI1,62.6,57.0,387.41,0.8,256.56,0.9105431309904153
23621,1232,0.5,Ideal,F,SI1,60.1,56.0,141.42,0.6,282.84,0.9317803660565723
23622,2818,0.7,Premium,F,VS2,61.8,60.0,181.0,0.9,258.57,0.970873786407767
23623,9513,1.51,Premium,E,SI2,61.1,60.0,389.53,1.4,257.97,0.9819967266775778
23624,725,0.3,Very Good,G,VVS1,60.7,56.0,81.75,0.7,272.5,0.9225700164744646
23625,882,0.4,Very Good,E,SI1,63.5,58.0,100.98,0.4,252.45,0.9133858267716536
23626,11567,1.55,Premium,H,VS2,60.7,58.0,419.06,0.5,270.36,0.9555189456342669
23627,468,0.31,Ideal,J,VVS2,62.0,56.1,80.81,0.5,260.68,0.9048387096774194
23628,12725,1.11,Ideal,E,VVS1,61.3,54.0,301.66,0.6,271.77,0.8809135399673736
23629,949,0.35,Premium,J,VS1,62.4,58.0,180.36,0.5,515.31,0.9294871794871795
23630,2760,0.75,Premium,G,VS2,61.7,58.0,196.12,1.0,261.49,0.940032414910859
23631,3975,1.0,Fair,F,SI2,59.3,66.0,272.93,1.1,272.93,1.1129848229342327
23632,11014,1.52,Very Good,G,SI1,62.4,60.0,390.6,1.2,256.97,0.9615384615384616
23633,761,0.31,Very Good,G,VVS1,59.8,62.0,84.6,1.4,272.9,1.0367892976588629
23634,3287,0.7,Ideal,D,VS1,62.5,57.0,181.96,0.7,259.94,0.912
23635,5698,1.2,Very Good,G,SI2,62.0,60.0,309.83,0.3,258.19,0.967741935483871
23636,2550,0.77,Good,G,SI2,63.9,59.0,195.11,1.0,253.39,0.9233176838810642
23637,694,0.4,Ideal,F,SI1,61.9,57.0,106.72,1.1,266.8,0.9208400646203554
23638,4692,1.05,Very Good,H,SI1,63.5,57.0,268.33,0.5,255.55,0.8976377952755905
23639,1968,0.71,Premium,J,VS2,60.1,61.0,193.76,0.9,272.9,1.0149750415973378
23640,3248,1.0,Fair,H,SI2,66.5,62.0,230.33,1.5,230.33,0.9323308270676691
23641,1196,0.52,Premium,G,SI2,61.5,59.0,137.65,0.8,264.71,0.959349593495935
23642,1817,0.7,Very Good,J,SI1,60.2,61.0,186.82,0.7,266.89,1.0132890365448504
23643,1261,0.43,Ideal,F,VVS1,60.3,59.0,118.85,0.8,276.4,0.9784411276948591
23644,1666,0.7,Very Good,J,SI1,61.9,58.0,181.32,0.5,259.03,0.9369951534733442
23645,1709,0.62,Very Good,H,VS2,61.7,63.0,160.98,1.1,259.65,1.0210696920583469
23646,1030,0.32,Ideal,D,VVS2,61.2,56.0,85.38,0.9,266.81,0.9150326797385621
23647,779,0.32,Ideal,E,VVS2,62.1,53.0,86.94,0.7,271.69,0.8534621578099839
23648,672,0.33,Very Good,E,VS2,63.1,57.0,85.96,1.1,260.48,0.9033280507131537
23649,3323,0.69,Very Good,G,VVS1,60.8,55.0,191.1,0.5,276.96,0.9046052631578948
23650,9820,1.12,Ideal,G,VVS2,61.6,55.0,303.46,0.9,270.95,0.8928571428571428
23651,4922,0.91,Ideal,G,SI1,60.8,58.0,245.69,1.3,269.99,0.9539473684210527
23652,14251,2.51,Good,G,SI2,59.5,65.0,677.56,1.5,269.94,1.0924369747899159
23653,775,0.41,Ideal,J,VVS1,62.0,57.0,108.53,1.3,264.71,0.9193548387096774
23654,2708,0.81,Ideal,J,VS2,62.1,56.0,210.99,0.8,260.48,0.9017713365539453
23655,2196,0.62,Premium,E,VS1,62.2,58.0,161.28,0.9,260.13,0.932475884244373
23656,1790,0.7,Good,I,SI1,62.8,59.0,178.45,1.1,254.93,0.9394904458598726
23657,1114,0.33,Premium,H,IF,60.3,59.0,89.71,0.4,271.85,0.9784411276948591
23658,3104,0.9,Ideal,I,SI2,62.8,55.0,233.36,0.8,259.29,0.8757961783439491
23659,956,0.3,Premium,E,VVS1,61.3,59.0,79.32,1.2,264.4,0.9624796084828712
23660,4914,1.17,Good,I,SI1,63.6,61.0,293.64,0.3,250.97,0.9591194968553459
23661,610,0.32,Ideal,F,VS2,60.9,56.0,87.33,0.9,272.91,0.9195402298850575
23662,2962,0.82,Premium,F,SI1,62.4,56.0,214.92,0.5,262.1,0.8974358974358975
23663,1993,0.54,Premium,D,VS2,61.7,58.0,139.52,1.5,258.37,0.940032414910859
23664,12747,2.2,Premium,H,SI2,61.5,58.0,592.69,0.7,269.4,0.943089430894309
23665,3450,0.77,Premium,F,VVS2,60.5,56.0,206.77,0.7,268.53,0.9256198347107438
23666,2543,0.71,Ideal,G,VS2,62.5,56.0,185.51,0.9,261.28,0.896
23667,1057,0.54,Ideal,I,SI1,61.9,54.0,146.36,0.6,271.04,0.8723747980613894
23668,14146,1.7,Good,H,VVS2,63.1,57.0,435.5,1.2,256.18,0.9033280507131537
23669,571,0.31,Premium,D,SI1,61.4,58.0,83.64,1.2,269.81,0.9446254071661238
23670,2693,0.71,Very Good,D,SI1,61.7,59.0,187.8,0.7,264.51,0.9562398703403565
23671,940,0.33,Ideal,D,VS2,61.5,56.0,90.52,0.7,274.3,0.9105691056910569
23672,7999,1.34,Ideal,H,VS2,60.8,55.0,363.99,0.8,271.63,0.9046052631578948
23673,8075,1.62,Ideal,J,SI1,62.4,53.2,421.31,0.5,260.07,0.8525641025641026
23674,12857,2.05,Premium,G,SI2,62.1,56.0,536.69,1.0,261.8,0.9017713365539453
23675,1415,0.5,Premium,E,SI1,62.0,59.0,130.58,0.8,261.16,0.9516129032258065
23676,2803,0.71,Premium,G,VS2,59.9,60.0,193.43,0.7,272.44,1.001669449081803
23677,3486,0.75,Premium,G,VVS2,62.5,56.0,195.11,1.0,260.15,0.896
23678,10497,1.52,Very Good,H,VS1,59.8,57.0,425.81,1.1,280.14,0.9531772575250836
23679,526,0.3,Very Good,H,VS1,63.0,59.0,76.76,1.4,255.87,0.9365079365079365
23680,12951,1.55,Ideal,G,SI1,61.7,57.0,409.62,0.5,264.27,0.9238249594813613
23681,1654,0.73,Premium,J,VS2,62.8,58.0,188.13,1.0,257.71,0.9235668789808917
23682,2648,0.7,Premium,F,VS2,62.2,59.0,180.68,0.7,258.11,0.9485530546623794
23683,4399,1.01,Good,E,SI1,64.1,59.0,254.43,0.6,251.91,0.920436817472699
23684,572,0.33,Very Good,I,SI1,63.2,58.0,83.26,0.5,252.3,0.9177215189873418
23685,3230,0.81,Premium,F,SI1,61.0,59.0,215.64,0.3,266.22,0.9672131147540983
23686,11234,1.24,Very Good,F,VVS2,59.0,58.0,344.96,0.7,278.19,0.9830508474576272
23687,1375,0.51,Ideal,H,VS2,61.4,56.0,138.45,1.0,271.47,0.9120521172638437
23688,1002,0.33,Ideal,E,VS1,60.6,57.0,91.94,0.9,278.61,0.9405940594059405
23689,552,0.3,Ideal,D,SI1,62.5,57.0,80.06,0.7,266.87,0.912
23690,8915,1.3,Ideal,H,VS1,61.3,59.0,344.46,0.9,264.97,0.9624796084828712
23691,1013,0.3,Premium,G,VVS1,60.7,59.0,81.93,0.9,273.1,0.971993410214168
23692,868,0.33,Ideal,H,IF,62.1,55.0,86.94,0.7,263.45,0.8856682769726247
23693,6158,1.02,Ideal,D,SI1,62.8,56.0,262.96,0.8,257.8,0.89171974522293
23694,526,0.3,Good,E,VS2,63.3,55.0,78.77,0.9,262.57,0.8688783570300158
23695,4439,0.91,Fair,D,VS2,65.1,63.0,216.72,0.3,238.15,0.9677419354838711
23696,671,0.31,Ideal,G,VVS2,61.5,57.0,82.12,0.9,264.9,0.926829268292683
23697,14674,1.51,Ideal,G,VS1,61.1,57.0,403.58,0.4,267.27,0.9328968903436988
23698,1679,0.55,Ideal,F,VS2,61.3,55.0,149.16,0.4,271.2,0.8972267536704731
23699,7114,1.0,Premium,F,VS1,62.6,58.0,260.92,0.5,260.92,0.926517571884984
23700,645,0.32,Ideal,G,VS1,61.3,55.0,87.92,0.9,274.75,0.8972267536704731
23701,15827,2.1,Fair,F,SI2,64.7,61.0,499.93,0.6,238.06,0.9428129829984544
23702,590,0.26,Very Good,F,SI1,59.6,55.0,75.15,1.4,289.04,0.9228187919463087
23703,1941,0.53,Ideal,G,VVS2,61.8,58.0,140.07,0.4,264.28,0.9385113268608415
23704,4488,0.92,Ideal,I,SI1,61.8,57.0,244.53,0.8,265.79,0.9223300970873787
23705,10551,1.5,Very Good,I,VVS2,59.7,60.0,433.16,2.1,288.77,1.0050251256281406
23706,552,0.3,Ideal,D,SI1,61.6,56.0,80.99,0.9,269.97,0.9090909090909091
23707,4906,1.08,Very Good,G,SI1,60.6,58.0,298.03,2.3,275.95,0.957095709570957
23708,769,0.26,Ideal,F,VVS1,62.4,56.0,69.09,0.2,265.73,0.8974358974358975
23709,696,0.4,Ideal,E,SI1,61.9,57.0,107.4,0.4,268.5,0.9208400646203554
23710,8650,1.09,Very Good,G,IF,62.9,57.0,282.29,0.9,258.98,0.9062003179650239
23711,13629,1.53,Ideal,H,VVS2,62.2,57.0,397.6,0.7,259.87,0.9163987138263665
23712,945,0.4,Premium,F,SI1,62.3,60.0,104.71,0.8,261.77,0.9630818619582665
23713,474,0.26,Ideal,H,SI1,60.5,58.0,72.34,0.2,278.23,0.9586776859504132
23714,1430,0.49,Good,F,VS1,58.9,60.5,140.33,0.8,286.39,1.0271646859083192
23715,722,0.41,Ideal,H,SI1,62.4,53.0,110.59,0.6,269.73,0.8493589743589743
23716,1099,0.5,Ideal,J,VS2,61.6,57.0,133.17,0.8,266.34,0.9253246753246753
23717,756,0.32,Ideal,I,VVS1,61.7,55.0,84.8,0.2,265.0,0.8914100486223663
23718,1402,0.51,Very Good,E,SI1,63.3,59.0,129.81,0.8,254.53,0.9320695102685624
23719,1608,0.57,Ideal,E,SI1,61.9,56.0,152.27,0.6,267.14,0.9046849757673667
23720,1232,0.52,Ideal,E,SI2,60.9,56.0,142.24,0.6,273.54,0.9195402298850575
23721,901,0.33,Premium,F,VVS2,62.3,60.0,85.76,0.7,259.88,0.9630818619582665
23722,5694,1.01,Ideal,D,SI1,62.1,56.0,262.95,1.1,260.35,0.9017713365539453
23723,2445,0.7,Ideal,F,SI1,60.8,60.0,191.76,0.7,273.94,0.986842105263158
23724,1024,0.42,Ideal,E,VS2,62.4,55.0,110.82,0.8,263.86,0.8814102564102564
23725,8090,1.04,Very Good,F,VS1,61.6,60.0,277.59,0.8,266.91,0.974025974025974
23726,8093,1.06,Ideal,G,VS1,61.5,57.0,281.44,0.3,265.51,0.926829268292683
23727,3251,0.82,Ideal,F,SI1,62.6,56.0,213.49,0.7,260.35,0.8945686900958466
23728,506,0.3,Very Good,J,VS1,63.4,57.0,76.22,0.7,254.07,0.8990536277602524
23729,1179,0.42,Ideal,G,VVS1,61.1,56.0,112.91,0.4,268.83,0.9165302782324058
23730,3135,0.73,Ideal,F,VS1,62.9,56.0,190.1,1.1,260.41,0.890302066772655
23731,4864,0.96,Premium,E,SI1,60.0,60.0,262.96,0.8,273.92,1.0
23732,4647,1.13,Premium,G,SI2,61.5,59.0,301.21,0.6,266.56,0.959349593495935
23733,695,0.31,Ideal,F,VS1,60.7,56.0,84.22,0.5,271.68,0.9225700164744646
23734,3710,0.71,Ideal,F,VS1,61.4,56.0,192.1,0.5,270.56,0.9120521172638437
23735,914,0.39,Very Good,E,VS1,62.5,58.0,103.16,0.6,264.51,0.928
23736,5058,1.0,Very Good,F,SI1,61.8,58.0,264.19,1.1,264.19,0.9385113268608415
23737,11873,1.53,Very Good,D,SI1,59.2,57.0,428.66,0.4,280.17,0.9628378378378378
23738,1048,0.42,Ideal,H,VS1,61.2,57.0,112.2,1.4,267.14,0.9313725490196078
23739,17330,1.7,Good,F,VS1,57.6,63.0,479.43,0.6,282.02,1.09375
23740,828,0.28,Ideal,E,VVS2,62.4,56.0,72.68,1.0,259.57,0.8974358974358975
23741,10623,1.52,Premium,D,SI2,59.8,60.0,412.92,1.1,271.66,1.0033444816053512
23742,880,0.3,Very Good,D,VVS2,59.6,61.0,82.69,1.1,275.63,1.023489932885906
23743,3030,0.8,Ideal,H,VS2,62.1,54.0,213.85,0.5,267.31,0.8695652173913043
23744,14973,2.05,Premium,J,VS1,62.5,60.0,536.04,0.6,261.48,0.96
23745,13263,2.0,Ideal,J,VS2,62.3,55.0,521.66,0.4,260.83,0.882825040128411
23746,9030,1.12,Ideal,F,VS1,62.1,54.0,301.65,1.1,269.33,0.8695652173913043
23747,2247,0.53,Ideal,G,IF,61.4,56.0,142.78,0.8,269.4,0.9120521172638437
23748,4918,1.07,Ideal,H,SI1,62.0,57.0,278.01,0.8,259.82,0.9193548387096774
23749,5047,1.14,Premium,D,SI2,59.2,61.0,318.14,0.3,279.07,1.0304054054054053
23750,2230,0.7,Premium,F,SI1,61.9,58.0,187.47,0.9,267.81,0.9369951534733442
23751,1056,0.41,Ideal,H,SI1,62.2,55.0,109.21,0.6,266.37,0.8842443729903536
23752,2010,0.7,Premium,G,SI1,61.5,58.0,188.78,1.2,269.69,0.943089430894309
23753,12459,1.58,Very Good,H,VVS2,60.9,58.0,442.43,1.2,280.02,0.9523809523809524
23754,2337,0.7,Good,F,SI1,59.7,64.0,188.13,0.5,268.76,1.0720268006700167
23755,1310,0.42,Ideal,G,IF,62.0,57.0,111.05,0.4,264.4,0.9193548387096774
23756,645,0.32,Very Good,G,VS1,61.7,55.0,84.99,0.9,265.59,0.8914100486223663
23757,4442,1.01,Premium,G,SI2,62.4,58.0,260.92,0.5,258.34,0.9294871794871795
23758,1415,0.7,Premium,I,SI2,62.3,59.0,176.24,0.9,251.77,0.9470304975922954
23759,3176,0.77,Ideal,G,VS1,62.4,54.0,207.12,0.7,268.99,0.8653846153846154
23760,16779,1.52,Premium,E,VS1,59.9,60.0,407.95,1.1,268.39,1.001669449081803
23761,9158,1.26,Very Good,G,VVS2,62.1,58.0,322.81,1.3,256.2,0.9339774557165861
23762,866,0.38,Ideal,E,VS2,61.7,55.0,102.07,0.4,268.61,0.8914100486223663
23763,6330,1.01,Premium,F,VS2,60.8,58.0,271.25,0.8,268.56,0.9539473684210527
23764,17108,1.56,Ideal,F,VS2,62.0,55.0,411.27,0.5,263.63,0.8870967741935484
23765,590,0.3,Ideal,H,VVS2,60.8,58.0,83.07,1.2,276.9,0.9539473684210527
23766,4250,1.1,Ideal,H,SI2,61.9,56.0,292.31,0.3,265.74,0.9046849757673667
23767,1250,0.51,Premium,H,SI1,61.6,56.0,137.12,1.0,268.86,0.9090909090909091
23768,2847,0.76,Premium,D,SI1,61.1,59.0,205.03,0.8,269.78,0.9656301145662848
23769,1774,0.54,Ideal,E,VS2,61.6,56.0,146.08,0.8,270.52,0.9090909090909091
23770,4816,1.0,Premium,H,SI1,62.8,58.0,258.07,0.3,258.07,0.9235668789808917
23771,10076,2.52,Fair,G,I1,66.9,57.0,582.17,0.7,231.02,0.8520179372197308
23772,6664,1.0,Ideal,D,SI1,62.5,55.0,258.06,1.2,258.06,0.88
23773,14646,2.03,Fair,H,SI1,65.4,58.0,491.17,0.4,241.96,0.8868501529051988
23774,892,0.41,Good,H,VVS1,62.6,62.0,106.49,1.3,259.73,0.9904153354632588
23775,2362,0.52,Ideal,D,VVS2,62.3,56.0,135.8,0.6,261.15,0.8988764044943821
23776,9996,1.7,Premium,I,VS2,62.5,58.0,417.38,0.9,245.52,0.928
23777,4627,1.08,Premium,G,SI2,62.3,56.0,280.57,1.2,259.79,0.8988764044943821
23778,10757,1.15,Ideal,F,VVS2,62.7,57.0,295.85,0.6,257.26,0.9090909090909091
23779,568,0.36,Ideal,H,VS2,62.1,55.0,95.86,0.2,266.28,0.8856682769726247
23780,7313,1.23,Ideal,H,SI1,62.3,58.0,325.18,0.6,264.37,0.9309791332263243
23781,505,0.32,Ideal,I,VS1,60.9,56.0,88.32,0.5,276.0,0.9195402298850575
23782,5000,1.01,Very Good,I,SI2,62.2,59.0,261.32,0.8,258.73,0.9485530546623794
23783,1035,0.4,Ideal,G,VS2,62.3,57.0,104.04,0.2,260.1,0.9149277688603532
23784,5621,1.0,Very Good,D,SI1,59.2,62.0,277.59,0.8,277.59,1.0472972972972971
23785,1002,0.33,Ideal,E,VS1,59.6,56.0,91.53,1.1,277.36,0.9395973154362416
23786,2776,0.71,Ideal,G,SI1,60.5,56.0,192.43,0.7,271.03,0.9256198347107438
23787,2074,0.7,Good,G,SI1,63.5,61.0,178.45,0.5,254.93,0.9606299212598425
23788,15505,1.53,Premium,G,VVS2,62.5,60.0,392.22,0.4,256.35,0.96
23789,2841,0.73,Ideal,D,SI1,61.4,57.0,193.77,0.7,265.44,0.9283387622149837
23790,5321,1.04,Ideal,F,SI1,61.3,55.0,277.59,0.3,266.91,0.8972267536704731
23791,14205,1.51,Very Good,D,VS2,63.1,62.0,377.41,0.3,249.94,0.98256735340729
